DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,IT,2011,72.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,IT,2012,75.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,IT,2013,75.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,IT,2014,72.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,IT,2015,73.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,IT,2016,76.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,IT,2017,73.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,IT,2018,77.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,IT,2019,80.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2006,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2007,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2008,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2009,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2010,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2011,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2012,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2013,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2014,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2015,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2016,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2017,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2018,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LI,2019,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LT,2019,79.1,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LU,2015,91.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LU,2016,92.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LU,2017,92.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LU,2018,92.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,LU,2019,93.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,NL,1997,72.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,NL,2018,95,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,NO,2016,83.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,NO,2019,83.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2004,16.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2005,20.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2006,24.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2007,21.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2008,26.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2009,33.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2010,39.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2012,47.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2013,34.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2018,89.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,PL,2019,99.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,RO,2009,74,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,RO,2018,74.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,RO,2019,62.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2004,67.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2005,65,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2006,73.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2007,76.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2008,69.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2009,79.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2010,81.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2011,82.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2012,79.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2013,84.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2014,82.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2015,78.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2016,85.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2017,94.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2018,92.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SE,2019,85.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SK,2005,45.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SK,2006,21.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SK,2010,40,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,SK,2019,105.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,1997,24.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,1999,42.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2000,45.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2001,37.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2002,42.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2003,44.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2004,45.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2005,51.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2006,57.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2007,56.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2008,61.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2009,57.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2010,59.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2011,57.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2012,55.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2013,60.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2014,63.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2015,65.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2016,74.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2017,77.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UK,2018,74.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W15010402,RT,UKN,2019,54.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,1997,76.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,1998,80.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,1999,77.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2000,97.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2001,82.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2002,86.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2003,82.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2004,86.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2005,79.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2006,84.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2007,85.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2008,84.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2009,84.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2010,83,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2011,82.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2012,82.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2013,84.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2014,84.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2015,85.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2016,85.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2017,84.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2018,83.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,AT,2019,81.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,1997,70.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,1998,66,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,1999,74.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2000,79.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2001,85.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2002,92.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2003,96.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2004,97.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2005,99.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2006,99.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2007,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2008,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2009,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2010,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2011,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2012,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2013,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2014,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2015,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2016,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2017,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2018,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BE,2019,100,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2005,18.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2006,76.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2007,70.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2008,47,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2009,39.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2010,51.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2011,59.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2012,60.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2013,61.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2014,63.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2015,62.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2016,69.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2017,64,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2018,77.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,BG,2019,61.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2004,3.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2005,3.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2006,7.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2007,10.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2008,17.7,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2009,19.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2010,25.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2011,33.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2012,32.4,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2013,32.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2014,32.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2015,33.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2016,39.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2017,42.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2018,46.3,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CY,2019,45.3,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2003,62.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2004,69.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2005,75.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2006,70.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2007,64.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2008,69.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2009,71.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2010,73.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2011,74.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2012,81.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2013,75,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2014,71.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2015,72.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2016,72.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2017,72.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2018,74.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,CZ,2019,76.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,1997,84.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,1998,85.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,1999,85.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2000,84.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2001,85.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2002,86.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2003,85.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2004,81.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2005,82.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2006,82.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2007,83.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2008,82.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2009,82.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2010,86.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2011,88.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2012,84.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2013,88.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2014,89,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2015,85.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2016,85.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2017,84.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2018,83,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DE,2019,78,b
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,1997,61.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,1998,75,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,1999,85.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2000,80.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2001,76,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2002,89.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2003,95.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2004,102.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2005,99.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2006,115.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2007,128.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2008,120.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2009,174.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2010,174.2,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2011,85.9,be
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2012,93.6,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2013,93,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2014,83.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2015,79.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2016,85,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2017,94.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2018,82.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,DK,2019,71.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2004,63.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2005,49.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2006,48.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2007,62.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2008,45.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2009,89.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2010,43.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2011,65.4,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2012,70.7,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2013,71.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2014,72.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2015,62.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2016,63.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2017,61,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2018,65.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EE,2019,105,b
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,1997,24.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,1998,21.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,1999,19,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2000,23.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2001,24.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2002,24.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2003,25,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2004,35,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2005,24.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2006,25.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2007,18,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2008,15,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2009,15.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2010,21.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2011,36.9,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2012,54.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2013,28,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2014,21.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2015,29.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2016,36.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2017,36,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150107,RT,EL,2018,32.9,e
